onset	duration	is_target	trial_type
 0.000000 	0.5	0	blank
 0.500000 	0.5	0	blank
 1.000000 	0.5	0	blank
 1.500000 	0.5	0	blank
 2.000000 	0.5	0	blank
 2.500000 	0.5	0	blank
 3.000000 	0.5	0	blank
 3.500000 	0.5	0	blank
 4.000000 	0.5	0	blank
 4.500000 	0.5	0	blank
 5.000000 	0.5	0	blank
 5.500000 	0.5	0	blank
 6.000000 	0.5	0	blank
 6.500000 	0.5	0	blank
 7.000000 	0.5	0	blank
 7.500000 	0.5	0	blank
 8.000000 	0.5	0	blank
 8.500000 	0.5	0	blank
 9.000000 	0.5	0	blank
 9.500000 	0.5	0	blank
 10.000000 	0.5	0	blank
 10.500000 	0.5	0	blank
 11.000000 	0.5	0	blank
 11.500000 	0.5	0	blank
 12.000000 	0.5	0	face
 12.500000 	0.5	0	face
 13.000000 	0.5	0	face
 13.500000 	0.5	0	face
 14.000000 	0.5	1	scrambled
 14.500000 	0.5	0	face
 15.000000 	0.5	0	face
 15.500000 	0.5	0	face
 16.000000 	0.5	0	blank
 16.500000 	0.5	0	blank
 17.000000 	0.5	0	blank
 17.500000 	0.5	0	blank
 18.000000 	0.5	0	blank
 18.500000 	0.5	0	blank
 19.000000 	0.5	0	blank
 19.500000 	0.5	0	blank
 20.000000 	0.5	0	number
 20.500000 	0.5	0	number
 21.000000 	0.5	0	number
 21.500000 	0.5	0	number
 22.000000 	0.5	0	number
 22.500000 	0.5	0	number
 23.000000 	0.5	0	number
 23.500000 	0.5	0	number
 24.000000 	0.5	0	blank
 24.500000 	0.5	0	blank
 25.000000 	0.5	0	blank
 25.500000 	0.5	0	blank
 26.000000 	0.5	0	blank
 26.500000 	0.5	0	blank
 27.000000 	0.5	0	blank
 27.500000 	0.5	0	blank
 28.000000 	0.5	0	blank
 28.500000 	0.5	0	blank
 29.000000 	0.5	0	blank
 29.500000 	0.5	0	blank
 30.000000 	0.5	0	blank
 30.500000 	0.5	0	blank
 31.000000 	0.5	0	blank
 31.500000 	0.5	0	blank
 32.000000 	0.5	0	body
 32.500000 	0.5	1	scrambled
 33.000000 	0.5	0	body
 33.500000 	0.5	0	body
 34.000000 	0.5	0	body
 34.500000 	0.5	0	body
 35.000000 	0.5	0	body
 35.500000 	0.5	0	body
 36.000000 	0.5	0	place
 36.500000 	0.5	0	place
 37.000000 	0.5	0	place
 37.500000 	0.5	0	place
 38.000000 	0.5	0	place
 38.500000 	0.5	0	place
 39.000000 	0.5	0	place
 39.500000 	0.5	0	place
 40.000000 	0.5	0	body
 40.500000 	0.5	0	body
 41.000000 	0.5	0	body
 41.500000 	0.5	0	body
 42.000000 	0.5	0	body
 42.500000 	0.5	0	body
 43.000000 	0.5	0	body
 43.500000 	0.5	0	body
 44.000000 	0.5	0	place
 44.500000 	0.5	1	scrambled
 45.000000 	0.5	0	place
 45.500000 	0.5	0	place
 46.000000 	0.5	0	place
 46.500000 	0.5	0	place
 47.000000 	0.5	0	place
 47.500000 	0.5	0	place
 48.000000 	0.5	0	body
 48.500000 	0.5	0	body
 49.000000 	0.5	0	body
 49.500000 	0.5	0	body
 50.000000 	0.5	0	body
 50.500000 	0.5	0	body
 51.000000 	0.5	0	body
 51.500000 	0.5	1	scrambled
 52.000000 	0.5	0	face
 52.500000 	0.5	0	face
 53.000000 	0.5	0	face
 53.500000 	0.5	0	face
 54.000000 	0.5	0	face
 54.500000 	0.5	0	face
 55.000000 	0.5	0	face
 55.500000 	0.5	0	face
 56.000000 	0.5	0	blank
 56.500000 	0.5	0	blank
 57.000000 	0.5	0	blank
 57.500000 	0.5	0	blank
 58.000000 	0.5	0	blank
 58.500000 	0.5	0	blank
 59.000000 	0.5	0	blank
 59.500000 	0.5	0	blank
 60.000000 	0.5	0	guitar
 60.500000 	0.5	0	guitar
 61.000000 	0.5	0	guitar
 61.500000 	0.5	1	scrambled
 62.000000 	0.5	0	guitar
 62.500000 	0.5	0	guitar
 63.000000 	0.5	0	guitar
 63.500000 	0.5	0	guitar
 64.000000 	0.5	0	limb
 64.500000 	0.5	0	limb
 65.000000 	0.5	0	limb
 65.500000 	0.5	0	limb
 66.000000 	0.5	0	limb
 66.500000 	0.5	0	limb
 67.000000 	0.5	0	limb
 67.500000 	0.5	0	limb
 68.000000 	0.5	0	blank
 68.500000 	0.5	0	blank
 69.000000 	0.5	0	blank
 69.500000 	0.5	0	blank
 70.000000 	0.5	0	blank
 70.500000 	0.5	0	blank
 71.000000 	0.5	0	blank
 71.500000 	0.5	0	blank
 72.000000 	0.5	0	house
 72.500000 	0.5	0	house
 73.000000 	0.5	1	scrambled
 73.500000 	0.5	0	house
 74.000000 	0.5	0	house
 74.500000 	0.5	0	house
 75.000000 	0.5	0	house
 75.500000 	0.5	0	house
 76.000000 	0.5	0	word
 76.500000 	0.5	0	word
 77.000000 	0.5	0	word
 77.500000 	0.5	0	word
 78.000000 	0.5	0	word
 78.500000 	0.5	0	word
 79.000000 	0.5	0	word
 79.500000 	0.5	0	word
 80.000000 	0.5	0	face
 80.500000 	0.5	0	face
 81.000000 	0.5	0	face
 81.500000 	0.5	0	face
 82.000000 	0.5	0	face
 82.500000 	0.5	0	face
 83.000000 	0.5	0	face
 83.500000 	0.5	0	face
 84.000000 	0.5	0	guitar
 84.500000 	0.5	0	guitar
 85.000000 	0.5	0	guitar
 85.500000 	0.5	0	guitar
 86.000000 	0.5	0	guitar
 86.500000 	0.5	0	guitar
 87.000000 	0.5	1	scrambled
 87.500000 	0.5	0	guitar
 88.000000 	0.5	0	car
 88.500000 	0.5	0	car
 89.000000 	0.5	0	car
 89.500000 	0.5	0	car
 90.000000 	0.5	0	car
 90.500000 	0.5	0	car
 91.000000 	0.5	0	car
 91.500000 	0.5	1	scrambled
 92.000000 	0.5	0	blank
 92.500000 	0.5	0	blank
 93.000000 	0.5	0	blank
 93.500000 	0.5	0	blank
 94.000000 	0.5	0	blank
 94.500000 	0.5	0	blank
 95.000000 	0.5	0	blank
 95.500000 	0.5	0	blank
 96.000000 	0.5	0	body
 96.500000 	0.5	0	body
 97.000000 	0.5	0	body
 97.500000 	0.5	0	body
 98.000000 	0.5	0	body
 98.500000 	0.5	0	body
 99.000000 	0.5	0	body
 99.500000 	0.5	0	body
 100.000000 	0.5	0	word
 100.500000 	0.5	0	word
 101.000000 	0.5	0	word
 101.500000 	0.5	0	word
 102.000000 	0.5	0	word
 102.500000 	0.5	0	word
 103.000000 	0.5	0	word
 103.500000 	0.5	1	scrambled
 104.000000 	0.5	0	house
 104.500000 	0.5	0	house
 105.000000 	0.5	0	house
 105.500000 	0.5	0	house
 106.000000 	0.5	0	house
 106.500000 	0.5	0	house
 107.000000 	0.5	0	house
 107.500000 	0.5	0	house
 108.000000 	0.5	0	face
 108.500000 	0.5	0	face
 109.000000 	0.5	0	face
 109.500000 	0.5	0	face
 110.000000 	0.5	0	face
 110.500000 	0.5	0	face
 111.000000 	0.5	0	face
 111.500000 	0.5	0	face
 112.000000 	0.5	0	house
 112.500000 	0.5	0	house
 113.000000 	0.5	0	house
 113.500000 	0.5	0	house
 114.000000 	0.5	1	scrambled
 114.500000 	0.5	0	house
 115.000000 	0.5	0	house
 115.500000 	0.5	0	house
 116.000000 	0.5	0	guitar
 116.500000 	0.5	0	guitar
 117.000000 	0.5	0	guitar
 117.500000 	0.5	0	guitar
 118.000000 	0.5	0	guitar
 118.500000 	0.5	0	guitar
 119.000000 	0.5	0	guitar
 119.500000 	0.5	0	guitar
 120.000000 	0.5	0	body
 120.500000 	0.5	0	body
 121.000000 	0.5	1	scrambled
 121.500000 	0.5	0	body
 122.000000 	0.5	0	body
 122.500000 	0.5	0	body
 123.000000 	0.5	0	body
 123.500000 	0.5	0	body
 124.000000 	0.5	0	blank
 124.500000 	0.5	0	blank
 125.000000 	0.5	0	blank
 125.500000 	0.5	0	blank
 126.000000 	0.5	0	blank
 126.500000 	0.5	0	blank
 127.000000 	0.5	0	blank
 127.500000 	0.5	0	blank
 128.000000 	0.5	0	guitar
 128.500000 	0.5	0	guitar
 129.000000 	0.5	0	guitar
 129.500000 	0.5	0	guitar
 130.000000 	0.5	0	guitar
 130.500000 	0.5	0	guitar
 131.000000 	0.5	0	guitar
 131.500000 	0.5	0	guitar
 132.000000 	0.5	0	place
 132.500000 	0.5	0	place
 133.000000 	0.5	0	place
 133.500000 	0.5	0	place
 134.000000 	0.5	1	scrambled
 134.500000 	0.5	0	place
 135.000000 	0.5	0	place
 135.500000 	0.5	0	place
 136.000000 	0.5	0	word
 136.500000 	0.5	0	word
 137.000000 	0.5	0	word
 137.500000 	0.5	0	word
 138.000000 	0.5	0	word
 138.500000 	0.5	1	scrambled
 139.000000 	0.5	0	word
 139.500000 	0.5	0	word
 140.000000 	0.5	0	car
 140.500000 	0.5	0	car
 141.000000 	0.5	0	car
 141.500000 	0.5	0	car
 142.000000 	0.5	0	car
 142.500000 	0.5	0	car
 143.000000 	0.5	0	car
 143.500000 	0.5	0	car
 144.000000 	0.5	0	face
 144.500000 	0.5	0	face
 145.000000 	0.5	0	face
 145.500000 	0.5	0	face
 146.000000 	0.5	0	face
 146.500000 	0.5	0	face
 147.000000 	0.5	0	face
 147.500000 	0.5	0	face
 148.000000 	0.5	0	face
 148.500000 	0.5	0	face
 149.000000 	0.5	0	face
 149.500000 	0.5	1	scrambled
 150.000000 	0.5	0	face
 150.500000 	0.5	0	face
 151.000000 	0.5	0	face
 151.500000 	0.5	0	face
 152.000000 	0.5	0	word
 152.500000 	0.5	0	word
 153.000000 	0.5	0	word
 153.500000 	0.5	0	word
 154.000000 	0.5	0	word
 154.500000 	0.5	0	word
 155.000000 	0.5	0	word
 155.500000 	0.5	0	word
 156.000000 	0.5	0	guitar
 156.500000 	0.5	0	guitar
 157.000000 	0.5	0	guitar
 157.500000 	0.5	0	guitar
 158.000000 	0.5	1	scrambled
 158.500000 	0.5	0	guitar
 159.000000 	0.5	0	guitar
 159.500000 	0.5	0	guitar
 160.000000 	0.5	0	place
 160.500000 	0.5	0	place
 161.000000 	0.5	0	place
 161.500000 	0.5	0	place
 162.000000 	0.5	0	place
 162.500000 	0.5	0	place
 163.000000 	0.5	1	scrambled
 163.500000 	0.5	0	place
 164.000000 	0.5	0	house
 164.500000 	0.5	0	house
 165.000000 	0.5	0	house
 165.500000 	0.5	0	house
 166.000000 	0.5	0	house
 166.500000 	0.5	0	house
 167.000000 	0.5	0	house
 167.500000 	0.5	0	house
 168.000000 	0.5	0	car
 168.500000 	0.5	0	car
 169.000000 	0.5	0	car
 169.500000 	0.5	0	car
 170.000000 	0.5	0	car
 170.500000 	0.5	0	car
 171.000000 	0.5	0	car
 171.500000 	0.5	0	car
 172.000000 	0.5	0	car
 172.500000 	0.5	0	car
 173.000000 	0.5	0	car
 173.500000 	0.5	0	car
 174.000000 	0.5	0	car
 174.500000 	0.5	0	car
 175.000000 	0.5	0	car
 175.500000 	0.5	0	car
 176.000000 	0.5	0	blank
 176.500000 	0.5	0	blank
 177.000000 	0.5	0	blank
 177.500000 	0.5	0	blank
 178.000000 	0.5	0	blank
 178.500000 	0.5	0	blank
 179.000000 	0.5	0	blank
 179.500000 	0.5	0	blank
 180.000000 	0.5	0	blank
 180.500000 	0.5	0	blank
 181.000000 	0.5	0	blank
 181.500000 	0.5	0	blank
 182.000000 	0.5	0	blank
 182.500000 	0.5	0	blank
 183.000000 	0.5	0	blank
 183.500000 	0.5	0	blank
 184.000000 	0.5	0	house
 184.500000 	0.5	0	house
 185.000000 	0.5	0	house
 185.500000 	0.5	0	house
 186.000000 	0.5	0	house
 186.500000 	0.5	0	house
 187.000000 	0.5	1	scrambled
 187.500000 	0.5	0	house
 188.000000 	0.5	0	place
 188.500000 	0.5	0	place
 189.000000 	0.5	0	place
 189.500000 	0.5	0	place
 190.000000 	0.5	0	place
 190.500000 	0.5	0	place
 191.000000 	0.5	0	place
 191.500000 	0.5	0	place
 192.000000 	0.5	0	blank
 192.500000 	0.5	0	blank
 193.000000 	0.5	0	blank
 193.500000 	0.5	0	blank
 194.000000 	0.5	0	blank
 194.500000 	0.5	0	blank
 195.000000 	0.5	0	blank
 195.500000 	0.5	0	blank
 196.000000 	0.5	0	face
 196.500000 	0.5	0	face
 197.000000 	0.5	0	face
 197.500000 	0.5	0	face
 198.000000 	0.5	0	face
 198.500000 	0.5	0	face
 199.000000 	0.5	1	scrambled
 199.500000 	0.5	0	face
 200.000000 	0.5	0	limb
